"","date","new_cases_clarke","cases_cum_clarke","X7_day_ave_clarke","wrf","collection_num","target","mean_copy_num_uL_rxn","mean_copy_num_L","sd_L","mean_total_copies","sd_total_copies"
"825",2021-06-02,1,12870,1,"MI","84","N1",2e-04,3571.42857142857,0,52725353571.4286,0
"826",2021-06-02,1,12870,1,"MI","84","N2",2e-04,3571.42857142857,0,52725353571.4286,0
"827",2021-06-02,1,12870,1,"NO","84","N1",2e-04,3571.42857142857,0,63000037857.1429,0
"828",2021-06-02,1,12870,1,"NO","84","N2",2e-04,3571.42857142857,0,63000037857.1429,0
"829",2021-06-03,4,12874,2,NA,NA,NA,NA,NA,NA,NA,NA
"830",2021-06-04,2,12876,2,NA,NA,NA,NA,NA,NA,NA,NA
"831",2021-06-05,2,12878,2,NA,NA,NA,NA,NA,NA,NA,NA
"832",2021-06-06,3,12881,2,NA,NA,NA,NA,NA,NA,NA,NA
"833",2021-06-07,0,12881,2,"CC","85","N1",2e-04,3571.42857142857,0,21225334642.8571,0
"834",2021-06-07,0,12881,2,"CC","85","N2",2e-04,3571.42857142857,0,21225334642.8571,0
"835",2021-06-07,0,12881,2,"MI","85","N1",0.0148742535614974,265611.670741025,405971.286974176,3267709492254.3,4994495250630.97
"836",2021-06-07,0,12881,2,"MI","85","N2",2e-04,3571.42857142857,0,43937794642.8571,0
"837",2021-06-07,0,12881,2,"NO","85","N1",2e-04,3571.42857142857,0,65163129285.7143,0
"838",2021-06-07,0,12881,2,"NO","85","N2",2e-04,3571.42857142857,0,65163129285.7143,0
"839",2021-06-08,5,12886,2,NA,NA,NA,NA,NA,NA,NA,NA
"840",2021-06-09,2,12888,3,"CC","86","N1",2e-04,3571.42857142857,0,21495721071.4286,0
"841",2021-06-09,2,12888,3,"CC","86","N2",2e-04,3571.42857142857,0,21495721071.4286,0
"842",2021-06-09,2,12888,3,"MI","86","N1",2e-04,3571.42857142857,0,45424920000,0
"843",2021-06-09,2,12888,3,"MI","86","N2",2e-04,3571.42857142857,0,45424920000,0
"844",2021-06-09,2,12888,3,"NO","86","N1",0.00737474293557567,131691.83813528,313829.629067833,2607194753207.35,6213103058567.36
"845",2021-06-09,2,12888,3,"NO","86","N2",0.0647900705301795,1156965.54518178,2825227.05802351,22905250179141.7,55932981622837.9
"846",2021-06-10,3,12891,2,NA,NA,NA,NA,NA,NA,NA,NA
"847",2021-06-11,2,12893,2,NA,NA,NA,NA,NA,NA,NA,NA
"848",2021-06-12,2,12895,2,NA,NA,NA,NA,NA,NA,NA,NA
"849",2021-06-13,2,12897,2,NA,NA,NA,NA,NA,NA,NA,NA
"850",2021-06-14,2,12899,3,"CC","87","N1",0.0388311947334867,693414.191669405,832086.13638053,4042279803542.41,4850672259534.98
"851",2021-06-14,2,12899,3,"CC","87","N2",2e-04,3571.42857142857,0,20819755000,0
"852",2021-06-14,2,12899,3,"MI","87","N1",2e-04,3571.42857142857,0,42585862500,0
"853",2021-06-14,2,12899,3,"MI","87","N2",2e-04,3571.42857142857,0,42585862500,0
"854",2021-06-14,2,12899,3,"NO","87","N1",2e-04,3571.42857142857,0,64216776785.7143,0
"855",2021-06-14,2,12899,3,"NO","87","N2",0.00238308433587639,42555.0774263642,95490.0480064259,765169974292.533,1716977667464.02
"856",2021-06-15,0,12899,2,NA,NA,NA,NA,NA,NA,NA,NA
"857",2021-06-16,0,12899,2,"CC","88","N1",0.0076803187076728,137148.5483513,327195.784771315,835853213127.337,1994098014966.21
"858",2021-06-16,0,12899,2,"CC","88","N2",0.00241047645844308,43044.2224721978,96688.2037789285,262333448603.456,589267234481.538
"859",2021-06-16,0,12899,2,"MI","88","N1",2e-04,3571.42857142857,0,40422771071.4286,0
"860",2021-06-16,0,12899,2,"MI","88","N2",2e-04,3571.42857142857,0,40422771071.4286,0
"861",2021-06-16,0,12899,2,"NO","88","N1",2e-04,3571.42857142857,0,66379868214.2857,0
"862",2021-06-16,0,12899,2,"NO","88","N2",2e-04,3571.42857142857,0,66379868214.2857,0
"863",2021-06-17,3,12902,2,NA,NA,NA,NA,NA,NA,NA,NA
"864",2021-06-18,3,12905,2,NA,NA,NA,NA,NA,NA,NA,NA
"865",2021-06-19,5,12910,2,NA,NA,NA,NA,NA,NA,NA,NA
"866",2021-06-20,0,12910,2,NA,NA,NA,NA,NA,NA,NA,NA
"867",2021-06-21,1,12911,2,"CC","89","N1",0.0156092585952027,278736.76062862,674014.658443618,1677661344471.38,4056760706868.3
"868",2021-06-21,1,12911,2,"CC","89","N2",2e-04,3571.42857142857,0,21495721071.4286,0
"869",2021-06-21,1,12911,2,"MI","89","N1",0.0375181356329467,669966.707731191,1075709.38612798,8546652535129.89,13722643596945
"870",2021-06-21,1,12911,2,"MI","89","N2",0.056704013157316,1012571.6635235,1338857.31674917,12917206295758.3,17079577460082.8
"871",2021-06-21,1,12911,2,"NO","89","N1",2e-04,3571.42857142857,0,69354118928.5714,0
"872",2021-06-21,1,12911,2,"NO","89","N2",2e-04,3571.42857142857,0,69354118928.5714,0
"873",2021-06-22,2,12913,2,NA,NA,NA,NA,NA,NA,NA,NA
"874",2021-06-23,3,12916,2,"CC","90","N1",0.00684259305885231,122189.16176522,290552.920770383,689178751508.144,1638794278401.99
"875",2021-06-23,3,12916,2,"CC","90","N2",2e-04,3571.42857142857,0,20143788928.5714,0
"876",2021-06-23,3,12916,2,"MI","90","N1",0.068777438758711,1228168.5492627,2999638.08617508,15063153686129,36789746425233.1
"877",2021-06-23,3,12916,2,"MI","90","N2",0.00229348720698391,40955.1286961412,91570.9900027658,502303530045.218,1123093321703.04
"878",2021-06-23,3,12916,2,"NO","90","N1",2e-04,3571.42857142857,0,70841244285.7143,0
"879",2021-06-23,3,12916,2,"NO","90","N2",2e-04,3571.42857142857,0,70841244285.7143,0
"880",2021-06-24,3,12919,2,NA,NA,NA,NA,NA,NA,NA,NA
"881",2021-06-25,2,12921,2,NA,NA,NA,NA,NA,NA,NA,NA
"882",2021-06-26,1,12922,2,NA,NA,NA,NA,NA,NA,NA,NA
"883",2021-06-27,1,12923,2,NA,NA,NA,NA,NA,NA,NA,NA
"884",2021-06-28,0,12923,2,"CC","91","N1",2e-04,3571.42857142857,0,21090141428.5714,0
"885",2021-06-28,0,12923,2,"CC","91","N2",2e-04,3571.42857142857,0,21090141428.5714,0
"886",2021-06-28,0,12923,2,"MI","91","N1",2e-04,3571.42857142857,0,42180282857.1429,0
"887",2021-06-28,0,12923,2,"MI","91","N2",2e-04,3571.42857142857,0,42180282857.1429,0
"888",2021-06-28,0,12923,2,"NO","91","N1",2e-04,3571.42857142857,0,65433515714.2857,0
"889",2021-06-28,0,12923,2,"NO","91","N2",2e-04,3571.42857142857,0,65433515714.2857,0
"890",2021-06-29,2,12925,2,NA,NA,NA,NA,NA,NA,NA,NA
"891",2021-06-30,3,12928,2,"CC","92","N1",2e-04,3571.42857142857,0,22442073571.4286,0
"892",2021-06-30,3,12928,2,"CC","92","N2",2e-04,3571.42857142857,0,22442073571.4286,0
"893",2021-06-30,3,12928,2,"MI","92","N1",2e-04,3571.42857142857,0,40963543928.5714,0
"894",2021-06-30,3,12928,2,"MI","92","N2",2e-04,3571.42857142857,0,40963543928.5714,0
"895",2021-06-30,3,12928,2,"NO","92","N1",2e-04,3571.42857142857,0,71111630714.2857,0
"896",2021-06-30,3,12928,2,"NO","92","N2",0.00245919135799271,43914.131392727,98819.0367569205,874385538526.703,1967611197831.88
"897",2021-07-01,0,12928,1,NA,NA,NA,NA,NA,NA,NA,NA
"898",2021-07-02,3,12931,1,NA,NA,NA,NA,NA,NA,NA,NA
"899",2021-07-03,5,12936,2,NA,NA,NA,NA,NA,NA,NA,NA
"900",2021-07-04,2,12938,2,NA,NA,NA,NA,NA,NA,NA,NA
"901",2021-07-05,4,12942,3,NA,NA,NA,NA,NA,NA,NA,NA
"902",2021-07-06,1,12943,3,"CC","93","N1",0.202622800778128,173676.686381252,247276.601501669,1229408060287.63,1750401008569.11
"903",2021-07-06,1,12943,3,"CC","93","N2",0.0661180399952509,56672.6057102151,92221.3725757458,401169320473.415,652808970148.854
"904",2021-07-06,1,12943,3,"MI","93","N1",0.0524217350540152,44932.9157605844,36044.1095873207,493259575082.894,395681025331.525
"905",2021-07-06,1,12943,3,"MI","93","N2",0.004,3428.57142857143,0,37637790857.1429,0
"906",2021-07-06,1,12943,3,"NO","93","N1",0.0285937878328661,24508.9609995995,36512.3057803657,455532448342.295,678630972852.105
"907",2021-07-06,1,12943,3,"NO","93","N2",0.004,3428.57142857143,0,63724673485.7143,0
"908",2021-07-07,8,12951,3,NA,NA,NA,NA,NA,NA,NA,NA
"909",2021-07-08,14,12965,5,NA,NA,NA,NA,NA,NA,NA,NA
"910",2021-07-09,4,12969,5,NA,NA,NA,NA,NA,NA,NA,NA
"911",2021-07-10,5,12974,5,NA,NA,NA,NA,NA,NA,NA,NA
"912",2021-07-11,5,12979,6,NA,NA,NA,NA,NA,NA,NA,NA
"913",2021-07-12,4,12983,6,"CC","95","N1",0.0599890619127343,51419.1959252008,52581.8756945573,332839082744.737,340365168304.717
"914",2021-07-12,4,12983,6,"CC","95","N2",0.0423587726526538,36307.5194165604,50935.9131016913,235020428497.638,329710768332.407
"915",2021-07-12,4,12983,6,"MI","95","N1",0.0907053534400771,77747.4458057804,85628.3011840138,932949889483.68,1027518181444.38
"916",2021-07-12,4,12983,6,"MI","95","N2",0.0223548227282725,19161.2766242336,38537.1000030061,229930523423.264,462435554199.943
"917",2021-07-12,4,12983,6,"NO","95","N1",0.341392755957989,292622.362249705,167713.658249353,5427708519789.92,3110838299461.04
"918",2021-07-12,4,12983,6,"NO","95","N2",0.0437556369308296,37504.8316549968,55879.8491257368,695658707496.192,1036487884427.37
"919",2021-07-13,7,12990,7,NA,NA,NA,NA,NA,NA,NA,NA
"920",2021-07-14,10,13000,7,"CC","96","N1",0.0413512192840023,35443.9022434305,49656.208894632,232113584444.957,325186559801.464
"921",2021-07-14,10,13000,7,"CC","96","N2",0.0220253651642246,18878.8844264782,37845.3832111623,123633269961.525,247840305266.163
"922",2021-07-14,10,13000,7,"MI","96","N1",0.111698900045147,95741.9143244118,83030.128971644,1170624351685.95,1015198950049.08
"923",2021-07-14,10,13000,7,"MI","96","N2",0.004,3428.57142857143,0,41920711885.7143,0
"924",2021-07-14,10,13000,7,"NO","96","N1",0.0397292435364609,34053.6373169665,47630.991448158,761840247284.867,1065589733206.23
"925",2021-07-14,10,13000,7,"NO","96","N2",0.004,3428.57142857143,0,76703222057.1429,0
"926",2021-07-15,6,13006,6,NA,NA,NA,NA,NA,NA,NA,NA
"927",2021-07-16,4,13010,6,NA,NA,NA,NA,NA,NA,NA,NA
"928",2021-07-17,9,13019,6,NA,NA,NA,NA,NA,NA,NA,NA
"929",2021-07-18,11,13030,7,NA,NA,NA,NA,NA,NA,NA,NA
"930",2021-07-19,7,13037,8,"CC","97","N1",0.435924482684404,373649.556586632,217659.965379102,2461085176317.57,1433642044609.53
"931",2021-07-19,7,13037,8,"CC","97","N2",0.22905971154463,196336.895609683,122253.322931045,1293195227537.14,805235375012.145
"932",2021-07-19,7,13037,8,"MI","97","N1",0.112718183482282,96615.5858419558,71124.3117899245,1188621215606.49,875012713551.269
"933",2021-07-19,7,13037,8,"MI","97","N2",0.004,3428.57142857143,0,42180282857.1429,0
"934",2021-07-19,7,13037,8,"NO","97","N1",0.239820363940008,205560.311948578,83821.0990440325,3797274695011.95,1548410465477.48
"935",2021-07-19,7,13037,8,"NO","97","N2",0.0554347400956073,47515.4915105206,52489.2587158734,877744209587.937,969623620397.992
"936",2021-07-20,8,13045,8,NA,NA,NA,NA,NA,NA,NA,NA
"937",2021-07-21,9,13054,8,"CC","98","N1",0.392098793184145,336084.679872124,209539.693035214,2353603869864.26,1467408251413
"938",2021-07-21,9,13054,8,"CC","98","N2",0.151750495333542,130071.853143036,192488.859585817,910894293171.433,1348001119834.78
"939",2021-07-21,9,13054,8,"MI","98","N1",0.336438722988675,288376.048276007,236251.951753639,4290072797234.61,3514640267702.82
"940",2021-07-21,9,13054,8,"MI","98","N2",0.0390538720168415,33474.747443007,32972.2959163734,497992479812.657,490517678631.26
"941",2021-07-21,9,13054,8,"NO","98","N1",0.148637901305591,127403.915404793,78024.245847247,2845428726933.49,1742587186788.5
"942",2021-07-21,9,13054,8,"NO","98","N2",0.0192987637138146,16541.7974689839,32120.7126807877,369443164786.692,717381395234.985
"943",2021-07-22,14,13068,9,NA,NA,NA,NA,NA,NA,NA,NA
"944",2021-07-23,15,13083,10,NA,NA,NA,NA,NA,NA,NA,NA
"945",2021-07-24,17,13100,12,NA,NA,NA,NA,NA,NA,NA,NA
"946",2021-07-25,13,13113,12,NA,NA,NA,NA,NA,NA,NA,NA
"947",2021-07-26,12,13125,13,"CC","99","N1",0.223486074657752,191559.492563787,135229.182505637,1421257188741.94,1003319883507.38
"948",2021-07-26,12,13125,13,"CC","99","N2",0.0636163645226079,54528.3124479496,93777.5493757636,404567557678.242,695773487437.718
"949",2021-07-26,12,13125,13,"MI","99","N1",0.398667350814754,341714.872126932,39901.1960022359,4074622316408.73,475783517030.295
"950",2021-07-26,12,13125,13,"MI","99","N2",0.208277187452616,178523.303530814,161762.892433302,2128719280018.52,1928867442534.73
"951",2021-07-26,12,13125,13,"NO","99","N1",0.28812988779727,246968.475254803,95919.5533729814,4758523603803.7,1848152717956.11
"952",2021-07-26,12,13125,13,"NO","99","N2",0.0409037215497436,35060.3327569231,77481.674919963,675533267186.846,1492896526929.18
"953",2021-07-27,27,13152,15,NA,NA,NA,NA,NA,NA,NA,NA
"954",2021-07-28,32,13184,19,"CC","100","N1",0.171002683500661,146573.728714853,112580.937483953,843359320790.025,647770809972.92
"955",2021-07-28,32,13184,19,"CC","100","N2",0.0643166841168022,55128.5863858305,96787.2623801373,317200139329.995,556896795747.321
"956",2021-07-28,32,13184,19,"MI","100","N1",0.84900196578089,727715.970669334,364123.406184859,8484486202596.72,4245337659659.18
"957",2021-07-28,32,13184,19,"MI","100","N2",0.402023740511447,344591.77758124,397208.091614559,4017617175183.31,4631074084802.29
"958",2021-07-28,32,13184,19,"NO","100","N1",0.194133539202815,166400.176459556,105109.209494764,3357329114209.52,2120708142963.34
"959",2021-07-28,32,13184,19,"NO","100","N2",0.157571399356001,135061.199448001,150854.413212349,2725026539963.1,3043674137015.79
"960",2021-07-29,34,13218,21,NA,NA,NA,NA,NA,NA,NA,NA
"961",2021-07-30,26,13244,23,NA,NA,NA,NA,NA,NA,NA,NA
"962",2021-07-31,19,13263,23,NA,NA,NA,NA,NA,NA,NA,NA
"963",2021-08-01,2,13265,22,NA,NA,NA,NA,NA,NA,NA,NA
"964",2021-08-02,31,13296,24,"CC","101","N1",0.430752700457977,369216.600392552,176295.927550885,2152359765389.63,1027722645350.01
"965",2021-08-02,31,13296,24,"CC","101","N2",0.266976090600708,228836.649086321,296931.431105038,1334010431319.49,1730971101273.76
"966",2021-08-02,31,13296,24,"MI","101","N1",0.885721472317185,759189.83341473,138683.068219781,8564057466173.23,1564417374344.13
"967",2021-08-02,31,13296,24,"MI","101","N2",1.0688500118016,916157.152972798,1081462.93774484,10334730736335.6,12199466245122.8
"968",2021-08-02,31,13296,24,"NO","101","N1",0.390185389203013,334444.619316868,219872.721906378,6190788931336.42,4069988077132.63
"969",2021-08-02,31,13296,24,"NO","101","N2",0.0813508330630661,69729.2854826281,162402.919014612,1290734739992.51,3006184388632.13
"970",2021-08-03,84,13380,33,NA,NA,NA,NA,NA,NA,NA,NA
"971",2021-08-04,53,13433,36,"CC","102","N1",0.3532295443124,302768.1808392,126722.803383752,1994216957009.1,834674114852.985
"972",2021-08-04,53,13433,36,"CC","102","N2",0.144566035039786,123913.744319816,73773.600867273,816171928781.075,485918188038.632
"973",2021-08-04,53,13433,36,"MI","102","N1",0.764999480506735,655713.840434344,243063.964542803,7843580502750.68,2907505767983.12
"974",2021-08-04,53,13433,36,"MI","102","N2",0.671863721926682,575883.19022287,105206.453580379,6888654599240.91,1258468614174.74
"975",2021-08-04,53,13433,36,"NO","102","N1",0.508506854416856,435863.018071591,82982.0315324238,8711578799818.64,1658558943271.04
"976",2021-08-04,53,13433,36,"NO","102","N2",0.269896017045429,231339.443181796,119174.86767919,4623773307726.16,2381943885348.64
"977",2021-08-05,37,13470,36,NA,NA,NA,NA,NA,NA,NA,NA
"978",2021-08-06,29,13499,36,NA,NA,NA,NA,NA,NA,NA,NA
"979",2021-08-07,42,13541,40,NA,NA,NA,NA,NA,NA,NA,NA
"980",2021-08-08,32,13573,44,NA,NA,NA,NA,NA,NA,NA,NA
"981",2021-08-09,42,13615,46,"CC","103","N1",2.2506009655466,1929086.54189709,605350.897485335,11245670569306.5,3528912064908.94
"982",2021-08-09,42,13615,46,"CC","103","N2",1.00448471072632,860986.894908273,465361.441776717,5019150138856.28,2712839137186.65
"983",2021-08-09,42,13615,46,"MI","103","N1",0.524688652220498,449733.130474712,96372.0729610238,5328588025916.78,1141848441254.13
"984",2021-08-09,42,13615,46,"MI","103","N2",0.223048613298221,191184.52568419,168035.188717728,2265217982108.69,1990936922056.04
"985",2021-08-09,42,13615,46,"NO","103","N1",0.741258546524284,635364.468449387,243650.861992463,12674956115943.5,4860618018038.07
"986",2021-08-09,42,13615,46,"NO","103","N2",0.231361337780366,198309.718097456,98428.6601437396,3956102519211.95,1963564237260.14
"987",2021-08-10,33,13648,38,NA,NA,NA,NA,NA,NA,NA,NA
"988",2021-08-11,40,13688,36,"CC","104","N1",0.611557202187493,524191.88758928,139468.461691616,3016107444062.99,802476870549.531
"989",2021-08-11,40,13688,36,"CC","104","N2",0.580828024251188,497852.592215304,208996.959906121,2864555795268.56,1202531556637.31
"990",2021-08-11,40,13688,36,"MI","104","N1",1.13143583502304,969802.144305462,360735.781561133,13179244458920.5,4902262877216.79
"991",2021-08-11,40,13688,36,"MI","104","N2",0.660581826232819,566212.993913845,181280.572410033,7694620502156.16,2463534436867.92
"992",2021-08-11,40,13688,36,"NO","104","N1",0.413784123691745,354672.106021496,206289.871013351,7572147459861.24,4404229417168.14
"993",2021-08-11,40,13688,36,"NO","104","N2",0.0443140346352296,37983.4582587683,61021.7636645136,810935909782.107,1302797104378.13
"994",2021-08-12,56,13744,39,NA,NA,NA,NA,NA,NA,NA,NA
"995",2021-08-13,57,13801,43,NA,NA,NA,NA,NA,NA,NA,NA
"996",2021-08-14,74,13875,48,NA,NA,NA,NA,NA,NA,NA,NA
"997",2021-08-15,40,13915,49,NA,NA,NA,NA,NA,NA,NA,NA
"998",2021-08-16,38,13953,48,"CC","105","N1",0.309928775547473,265653.236183548,154656.713165768,1699474844360.84,989392025908.36
"999",2021-08-16,38,13953,48,"CC","105","N2",0.123365105267962,105741.51880111,60875.8510767232,676464754537.498,389443693667.132
"1000",2021-08-16,38,13953,48,"MI","105","N1",0.853577187449756,731637.589242648,265521.323484828,9554941451097.79,3467619402307.82
"1001",2021-08-16,38,13953,48,"MI","105","N2",0.5009712279023,429403.909630543,244157.148136799,5607870994763.21,3188610439943.4
"1002",2021-08-16,38,13953,48,"NO","105","N1",0.707963296974841,606825.683121292,197211.90661461,13277145572853.3,4314931397356.11
"1003",2021-08-16,38,13953,48,"NO","105","N2",0.004,3428.57142857143,0,75016010742.8571,0
"1004",2021-08-17,51,14004,51,NA,NA,NA,NA,NA,NA,NA,NA
"1005",2021-08-18,87,14091,58,"CC","106","N1",0.542167555837571,464715.047860775,239485.693526176,3940466856082.75,2030675447653.26
"1006",2021-08-18,87,14091,58,"CC","106","N2",0.330558077205648,283335.494747698,147135.237196622,2402491873987.26,1247606524049.68
"1007",2021-08-18,87,14091,58,"MI","106","N1",0.54153086223092,464169.310483646,332396.009708706,9874739860740.18,7071394106606.25
"1008",2021-08-18,87,14091,58,"MI","106","N2",0.274174632603562,235006.827945911,118989.667039717,4999536244749.98,2531386676359.54
"1009",2021-08-18,87,14091,58,"NO","106","N1",0.739581760705015,633927.223461441,410237.053096348,17157672324386.7,11103345418604.3
"1010",2021-08-18,87,14091,58,"NO","106","N2",0.362921003567118,311075.145914673,240653.260953083,8419460821892.55,6513444512892.53
"1011",2021-08-19,51,14142,57,NA,NA,NA,NA,NA,NA,NA,NA
"1012",2021-08-20,71,14213,59,NA,NA,NA,NA,NA,NA,NA,NA
"1013",2021-08-21,70,14283,58,NA,NA,NA,NA,NA,NA,NA,NA
"1014",2021-08-22,58,14341,61,NA,NA,NA,NA,NA,NA,NA,NA
"1015",2021-08-23,48,14389,62,"CC","107","N1",0.916120526849173,785246.165870719,278119.90755282,6658352262797.04,2358267249518.93
"1016",2021-08-23,48,14389,62,"CC","107","N2",0.571566919164294,489914.502140824,192498.521999081,4154141052429.53,1632256259559.61
"1017",2021-08-23,48,14389,62,"MI","107","N1",1.22205633538937,1047476.85890517,86612.8917017271,22284027095751.5,1842603021836.69
"1018",2021-08-23,48,14389,62,"MI","107","N2",0.539055547401592,462047.612058507,124285.98685702,9829602839532.65,2644060606397.39
"1019",2021-08-23,48,14389,62,"NO","107","N1",1.46265553914077,1253704.74783495,440463.957244358,33932373399938.5,11921457179005.4
"1020",2021-08-24,64,14453,64,NA,NA,NA,NA,NA,NA,NA,NA
"1021",2021-08-25,141,14594,72,"CC","108","N1",1.51647954069024,1299839.60630592,295573.393859518,8512336710304.23,1935639011870.08
"1022",2021-08-25,141,14594,72,"CC","108","N2",0.734537130518408,629603.254730064,96408.7935770678,4123120169723.78,631357983539.603
"1023",2021-08-25,141,14594,72,"MI","108","N1",1.2002672629181,1028800.51107265,37483.0085364598,12890569068070.7,469651118188.642
"1024",2021-08-25,141,14594,72,"MI","108","N2",0.886976777777294,760265.809523395,268651.170206313,9525907911472.53,3366120474757.35
"1025",2021-08-25,141,14594,72,"NO","108","N1",0.881387510902091,755475.00934465,102451.65070581,17444674196252.3,2365711168899.51
"1026",2021-08-25,141,14594,72,"NO","108","N2",0.419597361224012,359654.881049154,78961.3659431874,8304791217960.89,1823296979955.51
"1027",2021-08-26,93,14687,78,NA,NA,NA,NA,NA,NA,NA,NA
"1028",2021-08-27,168,14855,92,NA,NA,NA,NA,NA,NA,NA,NA
"1029",2021-08-28,134,14989,101,NA,NA,NA,NA,NA,NA,NA,NA
"1030",2021-08-29,43,15032,99,NA,NA,NA,NA,NA,NA,NA,NA
"1031",2021-08-30,44,15076,98,"CC","109","N1",0.819055719987073,702047.759988919,248999.006213759,4517815638937.41,1602357657789.76
"1032",2021-08-30,44,15076,98,"CC","109","N2",0.862184455933245,739015.247942782,375054.138208153,4755708706515.64,2413547265034.69
"1033",2021-08-30,44,15076,98,"MI","109","N1",0.911239069217541,781062.059329321,180910.571581761,9668213225118.98,2239363645742.2
"1034",2021-08-30,44,15076,98,"MI","109","N2",0.322939716431018,276805.471226587,251170.402059576,3426378590193.18,3109060251929.32
"1035",2021-08-30,44,15076,98,"NO","109","N1",1.01411718025887,869243.297364748,194621.408635841,18294859022742.8,4096173355140.94
"1036",2021-08-30,44,15076,98,"NO","109","N2",0.370061845784233,317195.867815056,261034.956630792,6675983239521.01,5493971303599.51
"1037",2021-08-31,86,15162,101,NA,NA,NA,NA,NA,NA,NA,NA
"1038",2021-09-01,100,15262,95,"CC","110","N1",1.08710633955057,931805.433900485,339462.331356389,6066896844970.92,2210207058432.44
