,date,new_cases_clarke,cases_cum_clarke,X7_day_ave_clarke,wrf,collection_num,target,mean_copy_num_uL_rxn,mean_copy_num_L,sd_L,se_L,mean_total_copies,sd_total_copies,lo_95,up_95
787,5/17/21,1,12820,5,NO,79,N2,2.00E-04,3571.428571,0,0,65163129286,0,3571.428571,3571.428571
788,5/18/21,4,12824,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789,5/19/21,6,12830,6,CC,80,N1,2.00E-04,3571.428571,0,0,23118039643,0,3571.428571,3571.428571
790,5/19/21,6,12830,6,CC,80,N2,2.00E-04,3571.428571,0,0,23118039643,0,3571.428571,3571.428571
791,5/19/21,6,12830,6,MI,80,N1,0.051051479,911633.5565,986299.2431,569440.1335,1.18021E+13,1.27687E+13,-227246.7105,2050513.824
792,5/19/21,6,12830,6,MI,80,N2,0.012268848,219086.5693,204712.1733,118190.6284,2.83632E+12,2.65022E+12,-17294.68742,455467.8261
793,5/19/21,6,12830,6,NO,80,N1,2.00E-04,3571.428571,0,0,66379868214,0,3571.428571,3571.428571
794,5/19/21,6,12830,6,NO,80,N2,2.00E-04,3571.428571,0,0,66379868214,0,3571.428571,3571.428571
795,5/20/21,5,12835,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,5/21/21,2,12837,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
797,5/22/21,1,12838,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,5/23/21,0,12838,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,5/24/21,2,12840,3,CC,81,N1,2.00E-04,3571.428571,0,0,23929198929,0,3571.428571,3571.428571
800,5/24/21,2,12840,3,CC,81,N2,0.005192296,92719.56423,218367.4439,89148.13566,6.21237E+11,1.4631E+12,-85576.70709,271015.8355
801,5/24/21,2,12840,3,MI,81,N1,0.007252464,129508.2926,308481.0567,125936.864,1.56387E+12,3.72505E+12,-122365.4355,381382.0207
802,5/24/21,2,12840,3,MI,81,N2,2.00E-04,3571.428571,0,0,43126635357,0,3571.428571,3571.428571
803,5/24/21,2,12840,3,NO,81,N1,0.013160435,235007.7648,566900.9316,231436.3362,4.16333E+12,1.00431E+13,-227864.9076,697880.4372
804,5/24/21,2,12840,3,NO,81,N2,0.003950927,70552.2662,164068.8747,66980.83763,1.24988E+12,2.9066E+12,-63409.40906,204513.9415
805,5/25/21,7,12847,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,5/26/21,7,12854,3,CC,82,N1,2.00E-04,3571.428571,0,0,20684561786,0,3571.428571,3571.428571
807,5/26/21,7,12854,3,CC,82,N2,2.00E-04,3571.428571,0,0,20684561786,0,3571.428571,3571.428571
808,5/26/21,7,12854,3,MI,82,N1,2.00E-04,3571.428571,0,0,41909896429,0,3571.428571,3571.428571
809,5/26/21,7,12854,3,MI,82,N2,0.003447892,61569.4961,115996.1351,57998.06753,7.22504E+11,1.36119E+12,-54426.63895,177565.6311
810,5/26/21,7,12854,3,NO,82,N1,2.00E-04,3571.428571,0,0,67731800357,0,3571.428571,3571.428571
811,5/26/21,7,12854,3,NO,82,N2,2.00E-04,3571.428571,0,0,67731800357,0,3571.428571,3571.428571
812,5/27/21,0,12854,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,5/28/21,3,12857,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,5/29/21,0,12857,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
815,5/30/21,4,12861,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,5/31/21,1,12862,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
817,6/1/21,0,12862,2,CC,83,N1,2.00E-04,3571.428571,0,0,20549368571,0,3571.428571,3571.428571
818,6/1/21,0,12862,2,CC,83,N2,2.00E-04,3571.428571,0,0,20549368571,0,3571.428571,3571.428571
819,6/1/21,0,12862,2,MI,83,N1,2.00E-04,3571.428571,0,0,42856248929,0,3571.428571,3571.428571
820,6/1/21,0,12862,2,MI,83,N2,2.00E-04,3571.428571,0,0,42856248929,0,3571.428571,3571.428571
821,6/1/21,0,12862,2,NO,83,N1,2.00E-04,3571.428571,0,0,47993591071,0,3571.428571,3571.428571
822,6/1/21,0,12862,2,NO,83,N2,2.00E-04,3571.428571,0,0,47993591071,0,3571.428571,3571.428571
823,6/2/21,1,12863,1,CC,84,N1,2.00E-04,3571.428571,0,0,21090141429,0,3571.428571,3571.428571
824,6/2/21,1,12863,1,CC,84,N2,2.00E-04,3571.428571,0,0,21090141429,0,3571.428571,3571.428571
825,6/2/21,1,12863,1,MI,84,N1,2.00E-04,3571.428571,0,0,52725353571,0,3571.428571,3571.428571
826,6/2/21,1,12863,1,MI,84,N2,2.00E-04,3571.428571,0,0,52725353571,0,3571.428571,3571.428571
827,6/2/21,1,12863,1,NO,84,N1,2.00E-04,3571.428571,0,0,63000037857,0,3571.428571,3571.428571
828,6/2/21,1,12863,1,NO,84,N2,2.00E-04,3571.428571,0,0,63000037857,0,3571.428571,3571.428571
829,6/3/21,4,12867,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,6/4/21,2,12869,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,6/5/21,2,12871,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,6/6/21,3,12874,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,6/7/21,0,12874,2,CC,85,N1,2.00E-04,3571.428571,0,0,21225334643,0,3571.428571,3571.428571
834,6/7/21,0,12874,2,CC,85,N2,2.00E-04,3571.428571,0,0,21225334643,0,3571.428571,3571.428571
835,6/7/21,0,12874,2,MI,85,N1,0.014874254,265611.6707,405971.287,165737.0839,3.26771E+12,4.9945E+12,-65862.49703,597085.8385
836,6/7/21,0,12874,2,MI,85,N2,2.00E-04,3571.428571,0,0,43937794643,0,3571.428571,3571.428571
837,6/7/21,0,12874,2,NO,85,N1,2.00E-04,3571.428571,0,0,65163129286,0,3571.428571,3571.428571
838,6/7/21,0,12874,2,NO,85,N2,2.00E-04,3571.428571,0,0,65163129286,0,3571.428571,3571.428571
839,6/8/21,5,12879,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,6/9/21,2,12881,3,CC,86,N1,2.00E-04,3571.428571,0,0,21495721071,0,3571.428571,3571.428571
841,6/9/21,2,12881,3,CC,86,N2,2.00E-04,3571.428571,0,0,21495721071,0,3571.428571,3571.428571
842,6/9/21,2,12881,3,MI,86,N1,2.00E-04,3571.428571,0,0,45424920000,0,3571.428571,3571.428571
843,6/9/21,2,12881,3,MI,86,N2,2.00E-04,3571.428571,0,0,45424920000,0,3571.428571,3571.428571
844,6/9/21,2,12881,3,NO,86,N1,0.007374743,131691.8381,313829.6291,128120.4096,2.60719E+12,6.2131E+12,-124548.981,387932.6573
845,6/9/21,2,12881,3,NO,86,N2,0.064790071,1156965.545,2825227.058,1153394.117,2.29053E+13,5.5933E+13,-1149822.688,3463753.778
846,6/10/21,3,12884,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,6/11/21,2,12886,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,6/12/21,2,12888,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,6/13/21,2,12890,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,6/14/21,2,12892,3,CC,87,N1,0.038831195,693414.1917,832086.1364,339697.7427,4.04228E+12,4.85067E+12,14018.70628,1372809.677
851,6/14/21,2,12892,3,CC,87,N2,2.00E-04,3571.428571,0,0,20819755000,0,3571.428571,3571.428571
852,6/14/21,2,12892,3,MI,87,N1,2.00E-04,3571.428571,0,0,42585862500,0,3571.428571,3571.428571
853,6/14/21,2,12892,3,MI,87,N2,2.00E-04,3571.428571,0,0,42585862500,0,3571.428571,3571.428571
854,6/14/21,2,12892,3,NO,87,N1,2.00E-04,3571.428571,0,0,64216776786,0,3571.428571,3571.428571
855,6/14/21,2,12892,3,NO,87,N2,0.002383084,42555.07743,95490.04801,38983.64885,7.6517E+11,1.71698E+12,-35412.22028,120522.3751
856,6/15/21,0,12892,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,6/16/21,0,12892,2,CC,88,N1,0.007680319,137148.5484,327195.7848,133577.1198,8.35853E+11,1.9941E+12,-130005.6912,404302.7879
858,6/16/21,0,12892,2,CC,88,N2,0.002410476,43044.22247,96688.20378,39472.7939,2.62333E+11,5.89267E+11,-35901.36533,121989.8103
859,6/16/21,0,12892,2,MI,88,N1,2.00E-04,3571.428571,0,0,40422771071,0,3571.428571,3571.428571
860,6/16/21,0,12892,2,MI,88,N2,2.00E-04,3571.428571,0,0,40422771071,0,3571.428571,3571.428571
861,6/16/21,0,12892,2,NO,88,N1,2.00E-04,3571.428571,0,0,66379868214,0,3571.428571,3571.428571
862,6/16/21,0,12892,2,NO,88,N2,2.00E-04,3571.428571,0,0,66379868214,0,3571.428571,3571.428571
863,6/17/21,3,12895,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864,6/18/21,3,12898,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
865,6/19/21,5,12903,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,6/20/21,0,12903,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867,6/21/21,1,12904,2,CC,89,N1,0.015609259,278736.7606,674014.6584,275165.3321,1.67766E+12,4.05676E+12,-271593.9035,829067.4247
868,6/21/21,1,12904,2,CC,89,N2,2.00E-04,3571.428571,0,0,21495721071,0,3571.428571,3571.428571
869,6/21/21,1,12904,2,MI,89,N1,0.037518136,669966.7077,1075709.386,439156.5179,8.54665E+12,1.37226E+13,-208346.3281,1548279.744
870,6/21/21,1,12904,2,MI,89,N2,0.056704013,1012571.664,1338857.317,546586.2107,1.29172E+13,1.70796E+13,-80600.75795,2105744.085
871,6/21/21,1,12904,2,NO,89,N1,2.00E-04,3571.428571,0,0,69354118929,0,3571.428571,3571.428571
872,6/21/21,1,12904,2,NO,89,N2,2.00E-04,3571.428571,0,0,69354118929,0,3571.428571,3571.428571
873,6/22/21,2,12906,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,6/23/21,3,12909,2,CC,90,N1,0.006842593,122189.1618,290552.9208,118617.7332,6.89179E+11,1.63879E+12,-115046.3046,359424.6282
875,6/23/21,3,12909,2,CC,90,N2,2.00E-04,3571.428571,0,0,20143788929,0,3571.428571,3571.428571
876,6/23/21,3,12909,2,MI,90,N1,0.068777439,1228168.549,2999638.086,1224597.121,1.50632E+13,3.67897E+13,-1221025.692,3677362.791
877,6/23/21,3,12909,2,MI,90,N2,0.002293487,40955.1287,91570.99,37383.70012,5.02304E+11,1.12309E+12,-33812.27155,115722.5289
878,6/23/21,3,12909,2,NO,90,N1,2.00E-04,3571.428571,0,0,70841244286,0,3571.428571,3571.428571
879,6/23/21,3,12909,2,NO,90,N2,2.00E-04,3571.428571,0,0,70841244286,0,3571.428571,3571.428571
880,6/24/21,3,12912,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
881,6/25/21,2,12914,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,6/26/21,1,12915,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
883,6/27/21,1,12916,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,6/28/21,0,12916,2,CC,91,N1,2.00E-04,3571.428571,0,0,21090141429,0,3571.428571,3571.428571
885,6/28/21,0,12916,2,CC,91,N2,2.00E-04,3571.428571,0,0,21090141429,0,3571.428571,3571.428571
886,6/28/21,0,12916,2,MI,91,N1,2.00E-04,3571.428571,0,0,42180282857,0,3571.428571,3571.428571
887,6/28/21,0,12916,2,MI,91,N2,2.00E-04,3571.428571,0,0,42180282857,0,3571.428571,3571.428571
888,6/28/21,0,12916,2,NO,91,N1,2.00E-04,3571.428571,0,0,65433515714,0,3571.428571,3571.428571
889,6/28/21,0,12916,2,NO,91,N2,2.00E-04,3571.428571,0,0,65433515714,0,3571.428571,3571.428571
890,6/29/21,2,12918,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
891,6/30/21,3,12921,2,CC,92,N1,2.00E-04,3571.428571,0,0,22442073571,0,3571.428571,3571.428571
892,6/30/21,3,12921,2,CC,92,N2,2.00E-04,3571.428571,0,0,22442073571,0,3571.428571,3571.428571
893,6/30/21,3,12921,2,MI,92,N1,2.00E-04,3571.428571,0,0,40963543929,0,3571.428571,3571.428571
894,6/30/21,3,12921,2,MI,92,N2,2.00E-04,3571.428571,0,0,40963543929,0,3571.428571,3571.428571
895,6/30/21,3,12921,2,NO,92,N1,2.00E-04,3571.428571,0,0,71111630714,0,3571.428571,3571.428571
896,6/30/21,3,12921,2,NO,92,N2,0.002459191,43914.13139,98819.03676,40342.70282,8.74386E+11,1.96761E+12,-36771.27425,124599.537
897,7/1/21,0,12921,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
898,7/2/21,3,12924,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899,7/3/21,5,12929,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
900,7/4/21,2,12931,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,7/5/21,4,12935,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,7/6/21,1,12936,3,CC,93,N1,0.202622801,173676.6864,247276.6015,142765.2124,1.22941E+12,1.7504E+12,-111853.7385,459207.1113
903,7/6/21,1,12936,3,CC,93,N2,0.06611804,56672.60571,92221.37258,53244.03428,4.01169E+11,6.52809E+11,-49815.46285,163160.6743
904,7/6/21,1,12936,3,MI,93,N1,0.052421735,44932.91576,36044.10959,20810.07637,4.9326E+11,3.95681E+11,3312.763015,86553.06851
905,7/6/21,1,12936,3,MI,93,N2,0.004,3428.571429,0,0,37637790857,0,3428.571429,3428.571429
906,7/6/21,1,12936,3,NO,93,N1,0.028593788,24508.961,36512.30578,21080.38957,4.55532E+11,6.78631E+11,-17651.81814,66669.74014
907,7/6/21,1,12936,3,NO,93,N2,0.004,3428.571429,0,0,63724673486,0,3428.571429,3428.571429
908,7/7/21,8,12944,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,7/8/21,14,12958,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,7/9/21,4,12962,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,7/10/21,5,12967,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,7/11/21,5,12972,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,7/12/21,4,12976,6,CC,95,N1,0.059989062,51419.19593,52581.87569,21466.46086,3.32839E+11,3.40365E+11,8486.274202,94352.11765
914,7/12/21,4,12976,6,CC,95,N2,0.042358773,36307.51942,50935.9131,20794.49945,2.3502E+11,3.29711E+11,-5281.479477,77896.51831
915,7/12/21,4,12976,6,MI,95,N1,0.090705353,77747.44581,85628.30118,34957.60757,9.3295E+11,1.02752E+12,7832.230658,147662.661
916,7/12/21,4,12976,6,MI,95,N2,0.022354823,19161.27662,38537.1,15732.7052,2.29931E+11,4.62436E+11,-12304.13377,50626.68702
917,7/12/21,4,12976,6,NO,95,N1,0.341392756,292622.3622,167713.6582,68468.81427,5.42771E+12,3.11084E+12,155684.7337,429559.9908
918,7/12/21,4,12976,6,NO,95,N2,0.043755637,37504.83165,55879.84913,22812.85288,6.95659E+11,1.03649E+12,-8120.874099,83130.53741
919,7/13/21,7,12983,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,7/14/21,10,12993,7,CC,96,N1,0.041351219,35443.90224,49656.20889,20272.06239,2.32114E+11,3.25187E+11,-5100.222541,75988.02703
921,7/14/21,10,12993,7,CC,96,N2,0.022025365,18878.88443,37845.38321,15450.313,1.23633E+11,2.4784E+11,-12021.74157,49779.51042
922,7/14/21,10,12993,7,MI,96,N1,0.1116989,95741.91432,83030.12897,33896.90821,1.17062E+12,1.0152E+12,27948.09791,163535.7307
923,7/14/21,10,12993,7,MI,96,N2,0.004,3428.571429,0,0,41920711886,0,3428.571429,3428.571429
924,7/14/21,10,12993,7,NO,96,N1,0.039729244,34053.63732,47630.99145,19445.27083,7.6184E+11,1.06559E+12,-4836.904347,72944.17898
925,7/14/21,10,12993,7,NO,96,N2,0.004,3428.571429,0,0,76703222057,0,3428.571429,3428.571429
926,7/15/21,6,12999,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,7/16/21,4,13003,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,7/17/21,9,13012,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,7/18/21,11,13023,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,7/19/21,7,13030,8,CC,97,N1,0.435924483,373649.5566,217659.9654,88859.30877,2.46109E+12,1.43364E+12,195930.939,551368.1741
931,7/19/21,7,13030,8,CC,97,N2,0.229059712,196336.8956,122253.3229,49909.71009,1.2932E+12,8.05235E+11,96517.47543,296156.3158
932,7/19/21,7,13030,8,MI,97,N1,0.112718183,96615.58584,71124.31179,29036.3787,1.18862E+12,8.75013E+11,38542.82844,154688.3432
933,7/19/21,7,13030,8,MI,97,N2,0.004,3428.571429,0,0,42180282857,0,3428.571429,3428.571429
934,7/19/21,7,13030,8,NO,97,N1,0.239820364,205560.3119,83821.09904,34219.82039,3.79727E+12,1.54841E+12,137120.6712,273999.9527
935,7/19/21,7,13030,8,NO,97,N2,0.05543474,47515.49151,52489.25872,21428.65014,8.77744E+11,9.69624E+11,4658.191234,90372.79179
936,7/20/21,8,13038,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,7/21/21,9,13047,8,CC,98,N1,0.392098793,336084.6799,209539.693,85544.22147,2.3536E+12,1.46741E+12,164996.2369,507173.1228
938,7/21/21,9,13047,8,CC,98,N2,0.151750495,130071.8531,192488.8596,78583.24786,9.10894E+11,1.348E+12,-27094.64258,287238.3489
939,7/21/21,9,13047,8,MI,98,N1,0.336438723,288376.0483,236251.9518,96449.45542,4.29007E+12,3.51464E+12,95477.13743,481274.9591
940,7/21/21,9,13047,8,MI,98,N2,0.039053872,33474.74744,32972.29592,13460.88344,4.97992E+11,4.90518E+11,6552.980562,60396.51432
941,7/21/21,9,13047,8,NO,98,N1,0.148637901,127403.9154,78024.24585,31853.26498,2.84543E+12,1.74259E+12,63697.38544,191110.4454
942,7/21/21,9,13047,8,NO,98,N2,0.019298764,16541.79747,32120.71268,13113.22604,3.69443E+11,7.17381E+11,-9684.654612,42768.24955
943,7/22/21,14,13061,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,7/23/21,15,13076,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,7/24/21,17,13093,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,7/25/21,13,13106,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,7/26/21,12,13118,13,CC,99,N1,0.223486075,191559.4926,135229.1825,55207.08258,1.42126E+12,1.00332E+12,81145.32741,301973.6577
948,7/26/21,12,13118,13,CC,99,N2,0.063616365,54528.31245,93777.54938,38284.52422,4.04568E+11,6.95773E+11,-22040.73599,131097.3609
949,7/26/21,12,13118,13,MI,99,N1,0.398667351,341714.8721,39901.196,16289.59506,4.07462E+12,4.75784E+11,309135.682,374294.0622
950,7/26/21,12,13118,13,MI,99,N2,0.208277187,178523.3035,161762.8924,66039.4243,2.12872E+12,1.92887E+12,46444.45494,310602.1521
951,7/26/21,12,13118,13,NO,99,N1,0.288129888,246968.4753,95919.55337,39158.99369,4.75852E+12,1.84815E+12,168650.4879,325286.4626
952,7/26/21,12,13118,13,NO,99,N2,0.040903722,35060.33276,77481.67492,31631.76133,6.75533E+11,1.4929E+12,-28203.1899,98323.85541
953,7/27/21,27,13145,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
954,7/28/21,32,13177,19,CC,100,N1,0.171002684,146573.7287,112580.9375,45960.97527,8.43359E+11,6.47771E+11,54651.77818,238495.6792
955,7/28/21,32,13177,19,CC,100,N2,0.064316684,55128.58639,96787.26238,39513.23441,3.172E+11,5.56897E+11,-23897.88242,134155.0552
956,7/28/21,32,13177,19,MI,100,N1,0.849001966,727715.9707,364123.4062,148652.7581,8.48449E+12,4.24534E+12,430410.4545,1025021.487
957,7/28/21,32,13177,19,MI,100,N2,0.402023741,344591.7776,397208.0916,162159.5244,4.01762E+12,4.63107E+12,20272.72886,668910.8263
958,7/28/21,32,13177,19,NO,100,N1,0.194133539,166400.1765,105109.2095,42910.65509,3.35733E+12,2.12071E+12,80578.86628,252221.4866
959,7/28/21,32,13177,19,NO,100,N2,0.157571399,135061.1994,150854.4132,61586.0563,2.72503E+12,3.04367E+12,11889.08684,258233.3121
960,7/29/21,34,13211,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
961,7/30/21,26,13237,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,7/31/21,19,13256,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
963,8/1/21,2,13258,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,8/2/21,31,13289,24,CC,101,N1,0.4307527,369216.6004,176295.9276,71972.51104,2.15236E+12,1.02772E+12,225271.5783,513161.6225
965,8/2/21,31,13289,24,CC,101,N2,0.266976091,228836.6491,296931.4311,121221.7491,1.33401E+12,1.73097E+12,-13606.84918,471280.1474
966,8/2/21,31,13289,24,MI,101,N1,0.885721472,759189.8334,138683.0682,56617.12552,8.56406E+12,1.56442E+12,645955.5824,872424.0844
967,8/2/21,31,13289,24,MI,101,N2,1.068850012,916157.153,1081462.938,441505.3955,1.03347E+13,1.21995E+13,33146.3619,1799167.944
968,8/2/21,31,13289,24,NO,101,N1,0.390185389,334444.6193,219872.7219,89762.66284,6.19079E+12,4.06999E+12,154919.2936,513969.945
969,8/2/21,31,13289,24,NO,101,N2,0.081350833,69729.28548,162402.919,66300.71405,1.29073E+12,3.00618E+12,-62872.14263,202330.7136
970,8/3/21,84,13373,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
971,8/4/21,53,13426,36,CC,102,N1,0.353229544,302768.1808,126722.8034,51734.36784,1.99422E+12,8.34674E+11,199299.4452,406236.9165
972,8/4/21,53,13426,36,CC,102,N2,0.144566035,123913.7443,73773.60087,30117.94644,8.16172E+11,4.85918E+11,63677.85145,184149.6372
973,8/4/21,53,13426,36,MI,102,N1,0.764999481,655713.8404,243063.9645,99230.448,7.84358E+12,2.90751E+12,457252.9444,854174.7364
974,8/4/21,53,13426,36,MI,102,N2,0.671863722,575883.1902,105206.4536,42950.35482,6.88865E+12,1.25847E+12,489982.4806,661783.8999
975,8/4/21,53,13426,36,NO,102,N1,0.508506854,435863.0181,82982.03153,33877.27251,8.71158E+12,1.65856E+12,368108.473,503617.5631
976,8/4/21,53,13426,36,NO,102,N2,0.269896017,231339.4432,119174.8677,48652.936,4.62377E+12,2.38194E+12,134033.5712,328645.3152
977,8/5/21,37,13463,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
978,8/6/21,29,13492,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
979,8/7/21,42,13534,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
980,8/8/21,32,13566,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
981,8/9/21,42,13608,46,CC,103,N1,2.250600966,1929086.542,605350.8975,247133.469,1.12457E+13,3.52891E+12,1434819.604,2423353.48
982,8/9/21,42,13608,46,CC,103,N2,1.004484711,860986.8949,465361.4418,189983.0131,5.01915E+12,2.71284E+12,481020.8688,1240952.921
983,8/9/21,42,13608,46,MI,103,N1,0.524688652,449733.1305,96372.07296,39343.73403,5.32859E+12,1.14185E+12,371045.6624,528420.5985
984,8/9/21,42,13608,46,MI,103,N2,0.223048613,191184.5257,168035.1887,68600.07853,2.26522E+12,1.99094E+12,53984.36862,328384.6827
985,8/9/21,42,13608,46,NO,103,N1,0.741258547,635364.4684,243650.862,99470.04788,1.2675E+13,4.86062E+12,436424.3727,834304.5642
986,8/9/21,42,13608,46,NO,103,N2,0.231361338,198309.7181,98428.66014,40183.33224,3.9561E+12,1.96356E+12,117943.0536,278676.3826
987,8/10/21,33,13641,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
988,8/11/21,40,13681,36,CC,104,N1,0.611557202,524191.8876,139468.4617,56937.76106,3.01611E+12,8.02477E+11,410316.3655,638067.4097
989,8/11/21,40,13681,36,CC,104,N2,0.580828024,497852.5922,208996.9599,85322.65159,2.86456E+12,1.20253E+12,327207.289,668497.8954
990,8/11/21,40,13681,36,MI,104,N1,1.131435835,969802.1443,360735.7816,147269.7661,1.31792E+13,4.90226E+12,675262.612,1264341.677
991,8/11/21,40,13681,36,MI,104,N2,0.660581826,566212.9939,181280.5724,74007.48378,7.69462E+12,2.46353E+12,418198.0264,714227.9615
992,8/11/21,40,13681,36,NO,104,N1,0.413784124,354672.106,206289.871,84217.48718,7.57215E+12,4.40423E+12,186237.1317,523107.0804
993,8/11/21,40,13681,36,NO,104,N2,0.044314035,37983.45826,61021.76366,24912.0307,8.10936E+11,1.3028E+12,-11840.60314,87807.51965
994,8/12/21,56,13737,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
995,8/13/21,57,13794,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
996,8/14/21,73,13867,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
997,8/15/21,40,13907,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
998,8/16/21,38,13945,48,CC,105,N1,0.309928776,265653.2362,154656.7132,63138.33876,1.69947E+12,9.89392E+11,139376.5587,391929.9137
999,8/16/21,38,13945,48,CC,105,N2,0.123365105,105741.5188,60875.85108,24852.46213,6.76465E+11,3.89444E+11,56036.59454,155446.4431
1000,8/16/21,38,13945,48,MI,105,N1,0.853577187,731637.5892,265521.3235,108398.6264,9.55494E+12,3.46762E+12,514840.3365,948434.842
1001,8/16/21,38,13945,48,MI,105,N2,0.500971228,429403.9096,244157.1481,99676.73833,5.60787E+12,3.18861E+12,230050.433,628757.3863
1002,8/16/21,38,13945,48,NO,105,N1,0.707963297,606825.6831,197211.9066,98605.95331,1.32771E+13,4.31493E+12,409613.7765,804037.5897
1003,8/16/21,38,13945,48,NO,105,N2,0.004,3428.571429,0,0,75016010743,0,3428.571429,3428.571429
1004,8/17/21,51,13996,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1005,8/18/21,87,14083,57,CC,106,N1,0.542167556,464715.0479,239485.6935,97769.62497,3.94047E+12,2.03068E+12,269175.7979,660254.2978
1006,8/18/21,87,14083,57,CC,106,N2,0.330558077,283335.4947,147135.2372,60067.70905,2.40249E+12,1.24761E+12,163200.0766,403470.9129
1007,8/18/21,87,14083,57,MI,106,N1,0.541530862,464169.3105,332396.0097,166198.0049,9.87474E+12,7.07139E+12,131773.3008,796565.3202
1008,8/18/21,87,14083,57,MI,106,N2,0.274174633,235006.8279,118989.667,48577.32815,4.99954E+12,2.53139E+12,137852.1716,332161.4842
1009,8/18/21,87,14083,57,NO,106,N1,0.739581761,633927.2235,410237.0531,167478.5756,1.71577E+13,1.11033E+13,298970.0722,968884.3747
